Video ID,Comment ID,comments
EqzUcMzfV1w,UgzdjYxchuhR4dNDfp54AaABAg,Thank  you  Brad    You  re  great  
EqzUcMzfV1w,Ugz0AWJSeTy3L6Mkz0Z4AaABAg,2  30    It  can  also  get  kinda  lonely        Solitude    you  say    I  think  I  just  found  a  new  reason  to  become  a  freelancer  
EqzUcMzfV1w,Ugz0wnrqaTCkFpRlvS54AaABAg,Great  guide    thanks  
EqzUcMzfV1w,UgzEC1phqea3B08SJDt4AaABAg,This  is  the  best  guide    Very  helpful  
EqzUcMzfV1w,Ugw-kzuWxEaHqnA2TeJ4AaABAg,the  slides  are  amazing    Does  anyone  know  how  to  create  slides  with  this  kind  of  style  
EqzUcMzfV1w,Ugw6ih_OCBufMPNiPER4AaABAg,Waiting  for  JavaScript  2022  tutorial  with  lot  of  new  concept  and  plz  make  it  lengthier  like  3  4    hour
EqzUcMzfV1w,Ugzhd8W2-KLqE6PxWY54AaABAg,You    forgot    Microsoft  Blazor    a  really  viable  alternative  for  SPA  development  
EqzUcMzfV1w,Ugz3u8mi2nyGBhLr0XJ4AaABAg,Thank  you  so  much    You  really  helped  me  a  lot
EqzUcMzfV1w,UgzELhtMEyPH0wNhV854AaABAg,super  useful  and  clear    No  BS
EqzUcMzfV1w,UgwxIMJz9IYt4xdeRHl4AaABAg,Thanks  brad  I  watched  your  2018  video    now  I'm  a  master  at  web  development
EqzUcMzfV1w,UgwVjTFJHarEk6A4sRh4AaABAg,Hai  brad  if  your  seeing  this  comment  can  you  please  create  a  playlist  for  react  because  I  couldn't  find  like  a  playlist  like  javascript    html    css    Thank  you
EqzUcMzfV1w,UgzQv9qCy-4_noSGFnR4AaABAg,I  do  have  a  question    Do  I  have  to  learn  javascript  before  going  on  to  master  node  js  as  a  backend  developer  
EqzUcMzfV1w,UgyGQxlT723GhUdTc5F4AaABAg,I  did  C      20  years  ago        still  remember  my  pointers    class  and  all  the  rest  etc  but  I  am  a  sysadmin  who's  thinking  about  going  back  to  programming  I  can  study  10  hr's  a  day  5  6  days  a  week  if  I  want    How  long  it  could  take  me  to  reach  junior      intermediate  lv  in  the  React  Stack        2  years    
EqzUcMzfV1w,UgwmuJJzmmehXMmaQAF4AaABAg,i've  told  myself  i  would  watch  this  every  year  and  every  year  i  fail  to  get  past  css  frameworks  
EqzUcMzfV1w,UgxO9ty-ogp-1tI6tXt4AaABAg,Awesome    was  looking  forward  to  this  
EqzUcMzfV1w,UgydqmJP_Y6UV_wqPLZ4AaABAg,Does  junior  front  end  dev  need  to  know  testing    server  side  rendering  and  so  on    Or  should  I  just  focus  on  html    css    sass    bootstrap    javascript  and  framework  like  react  if  I  want  to  land  my  first  job  in  2022  
EqzUcMzfV1w,UgwNqoa21wAh7XkY8EF4AaABAg,Don't  forget  Quasar  framework    which  allows  Vue  devs  to  create  mobile  apps    as  well  as  web  and  desktop    
EqzUcMzfV1w,Ugww_VlhQtwgLzPc03V4AaABAg,wow    just  wow    i  feel  like  i  just  got  sucked  into  a  time  machine    with  1970  as  the  destination    web  development  tools  are  going  backwards    not  forwards    if  you  need  a  terminal  or  a  command  prompt    you  are  probably  in  the  wrong  line  of  work  
EqzUcMzfV1w,UgySrullYEuYte3jBOB4AaABAg,Thanks    This  helped  a  ton  
EqzUcMzfV1w,UgzlUMVsbv43PmWAsyl4AaABAg,Thanks  Brad    these  status  checks  are  very  helpful
EqzUcMzfV1w,UgzFYRVJJmD-OTPXU_t4AaABAg,its  hi  time  for  Brad  to  start  AI  projects        this  will  be  so  fantstic
EqzUcMzfV1w,UgyrcyUqAIF4wqAWnL94AaABAg,when  you  should  start  learn  figma    after  html  css  js    Or  at  the  same  time  
EqzUcMzfV1w,Ugy8JofJFHuHQN6XvJh4AaABAg,I'm  REALLY  glad  you  didn't  trim  it  down    that  was  a  great  watch    thank  you
EqzUcMzfV1w,Ugz7eOWTZbax7U7vIvh4AaABAg,Web3  making  sense  for  the  decentralized  contracts  and  finance  worlds    but  not  for  personal  data      Personal  data  has  'Right  to  Forget'  laws  and  web3  biockchain  personal  data  would  be  impossible  to  erase  since  its  whole  purpose  is  to  be  a  continuous  ledger  
EqzUcMzfV1w,UgzoczPw_3NAvpP5Okx4AaABAg,Thank  you  Brad  for  another  great  video    
EqzUcMzfV1w,UgyaUd0HGmVnpK8emtR4AaABAg,hey  thank  you  for  the  guide  but  i'm  still  here  lost    with  one  question    i  don't  need  to  learn  everything  right      for  example  i  can  pick  one  server  side  language  like  node  js  or  python  also  same  goes  for  the  frameworks  i  can  pick  angular  or  react  it's  up  to  me  there's  no  need  to  learn  everything    
EqzUcMzfV1w,UgwWj5nusXZagRm_JA14AaABAg,This  is  what  I  need    Thank  you  
EqzUcMzfV1w,Ugz7Pm6i64UMd1GD5WZ4AaABAg,Super  informative  video    i  really  appreciate  this    thanks
EqzUcMzfV1w,UgxCEQa2v4F06U4iB8B4AaABAg,The  only  thing  I  could  criticize  is  the  lack  of  the  Spring  webframework  for  Java  and  Kotlin      enterprises  use  these  heavily    Kotlin  is  an  amazing  language  and  thriving  in  the  backend  world    Otherwise  a  perfect  summary  as  per  usual  
EqzUcMzfV1w,UgyBlPr8gmIHVeWqCNR4AaABAg,Did  I  just  miss  it    or  you  didn't  really  mentioned  jquery      I  know      people  seldom  work  off  direct  jquery  theses  days    but  sometimes  a  quick      dirty  fixe  with  jquery  is  the  best  option  
EqzUcMzfV1w,UgwmMgSTWoyb0igxbud4AaABAg,Awesome    Thank  you  a  lot  
EqzUcMzfV1w,UgwZn1-a7lHZRS7I1ap4AaABAg,Thankyou  sir      I  learnt  alot  from  this  channel        from  India
EqzUcMzfV1w,Ugz_DwLQM6DLtnvkHqB4AaABAg,Awesome  and  Great  Guide    In  Web3  section    Solana  is  not  mentioned    any  reason  for  that    I'm  Planning  to  learn  Rust  to  use  Solana    Please  guide    Thanks
EqzUcMzfV1w,UgwktjlKeRl-WpWkCQh4AaABAg,Great  presentation    Thanks  
EqzUcMzfV1w,UgzgKnrQ3mQZyJuZy0B4AaABAg,Wow      its  amazing  roadmap      Waiting  for  ebook
EqzUcMzfV1w,Ugx7jSp0MyorIB6BP7x4AaABAg,Course  Request    Modern    React    Vue    theme  and  plugin  development  for  WordPress
EqzUcMzfV1w,UgxVpkkgw_KZ046t6rt4AaABAg,Thanks  a  lot  man    great  content    waiting  for  the  ebook  
EqzUcMzfV1w,UgwFjtfN9w_fkBt10aR4AaABAg,1  21  54  Go  beyond  the  scope  of  basic  web  development
EqzUcMzfV1w,UgzFLjEsXFa5jgK6sEd4AaABAg,Thumbs  up  to  the  video    Good  way  to  kick  start  the  year  
EqzUcMzfV1w,UgzcArv2RoP25kx6dpx4AaABAg,Thank  you  man    Very  usefull  video  and  usefull  guide  in  your  site      the  asterics  in  the  guide  in  your  website  indicates  outdated  videos      Also    did  you  forgot  to  mention  pwas  
EqzUcMzfV1w,Ugy8LUpzG1F9__9zG2Z4AaABAg,Hey  man  I  have  been  your  fan  since  2  years  sir  please  tell  me  which  language  should  be  best  for  backend  language  node  js  or  mysql  pls  reply  me  back
EqzUcMzfV1w,UgwZX4AiTFP0A7vOzGF4AaABAg,Great  one    Thanks  a  lot  Brad  
EqzUcMzfV1w,UgzAsLESzGdSkE3l-rh4AaABAg,I  do  not  enjoy  the  fact  that  you  almost  never  mention  in  Design  Software  tools  such  as  Affinity    Lunacy    GIMP    or  Inkscape      
EqzUcMzfV1w,UgyyL9pT8RovOL00eqB4AaABAg,Thank  You  for  Such  a  Great  Roadmap  Brad  
EqzUcMzfV1w,UgznzrfQBiefYW357lh4AaABAg,Great  freaking  guide  thanks        
EqzUcMzfV1w,UgyGPNnztFwyfHfvDYB4AaABAg,that  was  useful    I  am  a  FE  developer  but  I  have  to  create  a  fullstack  web  for  my  university  project      I  had  no  Idea  what  to  learn  
EqzUcMzfV1w,UgyYG1eHUDR--_aiPLx4AaABAg,thanks  man      you    helped  me  a  lots
EqzUcMzfV1w,UgxWvme0oRqjc5lWmK54AaABAg,Thanks  sooooo  much    Super  helpful    clears  up  a  lot  of  confusion  
EqzUcMzfV1w,Ugx93gieWedKgVkTxZF4AaABAg,Thanks    Great  video  and  very  informative  
EqzUcMzfV1w,UgxbVgJMBFP7wS2e7U94AaABAg,Excelent  content    Thank  you  so  much      3
EqzUcMzfV1w,UgxHWfL4CZsgPJizzeZ4AaABAg,GREAT  video    thank  you  
EqzUcMzfV1w,UgzsVKBjzjJd7enOogJ4AaABAg,This  is  a  great  video    Thank  you  
EqzUcMzfV1w,UgzDbiGehJfn2YDjw6B4AaABAg,Nice            Regarding  Typescript    I  wouldn't  touch  a  serious  project  without  typescript  anymore    3    D
EqzUcMzfV1w,UgyVwfR-ZLavut1di854AaABAg,Yes    very  well  explained      
EqzUcMzfV1w,Ugy8lGnKJ-aJmGmbqdN4AaABAg,so  good  explained  for  real          
EqzUcMzfV1w,UgzTCc12321u2p5rXFR4AaABAg,I  love  the  fact  that  on  the  thumbnail  theres  no  angular    lovely  
EqzUcMzfV1w,Ugwma4Z5EWcJ18U1MQl4AaABAg,This  was  INCREDIBLY  helpful    As  someone  who  is  not  a  developer  coder  wanting  to  learn      not  knowing  where  to  start  because  of  all  the  moving  pieces    this  has  provided  the  broad  level  overview  that  connects  the  dots  for  me  in  a  way  no  other  resource  I  ve  found  up  to  this  point  has  been  able  to  do    Thank  you  very  much  for  putting  the  time  into  making  this    I  have  a  feeling  I  ll  be  referencing  this  video  as  a  resource  quite  often  
EqzUcMzfV1w,UgziMTo-tJ0drEpW_ih4AaABAg,Nice  video  as  always    Good  to  see  FastAPI  got  a  mention  
EqzUcMzfV1w,UgzoB5NnYD0-mExbLeZ4AaABAg,I  have  been  following  your  channel  since  2018  Thanks  Brad  
EqzUcMzfV1w,UgyuXCkmPZ7R-KeRPsV4AaABAg,THANKS  A  LOT  BROTHER    I  really  needed  this
EqzUcMzfV1w,Ugw7SGiopYghtRUd01V4AaABAg,When  I  hear  the  Traversy  Media  intro  music    I  know  that  everything  will  be  alright  
EqzUcMzfV1w,Ugx--4nKsAAMMUe7bZV4AaABAg,thank  u  so  much    this  is  so  detailed    
EqzUcMzfV1w,Ugz3lJ4sbSkd0H4ohDR4AaABAg,A  new  year  isn't  new  year  without  this  
EqzUcMzfV1w,Ugwz-1RNNtEf_ok4xdF4AaABAg,Great  video    thanks  for  the  info  
EqzUcMzfV1w,UgxBklechy-qAOTGA_F4AaABAg,Hey  Brad    How  are  you    Happy  new  year        I  became  a  web  developer  watching  your  videos  
EqzUcMzfV1w,UgxvhD8aFVhZCJmxrfB4AaABAg,Hey  Brad    thanks  for  the  guide  
EqzUcMzfV1w,UgyZ5HiKWmSyS9vZwv94AaABAg,  was  very  useful    Thank  you  
EqzUcMzfV1w,UgzdJQONfVeTk-3MGDd4AaABAg,Great  overview  
EqzUcMzfV1w,Ugzgl6fR73cTKgFWVMh4AaABAg,super  perfect  road  map    thanks
EqzUcMzfV1w,Ugy0KnKWZp79BxADAmp4AaABAg,Note    SFTP  is  SHH    not  FTP  
EqzUcMzfV1w,UgyC_m8-l5UM-KM8lt54AaABAg,What  we  all  have  been  waiting  for    Thanks  
EqzUcMzfV1w,UgzQ7nvMolUyd9Mo7VZ4AaABAg,That      the  batabase      thank  you  Brad  you  legend  
EqzUcMzfV1w,UgwDgFWhVSlcZdF5uDx4AaABAg,Thank  you    It  means  a  lot
EqzUcMzfV1w,UgxKZXZeDStbNzFAXQ54AaABAg,Brad  kindly  post  a  video  like  this  related  to  Mobile  app  development  for  both  Android  and  iOS
EqzUcMzfV1w,Ugx-zBRoMpK3-ISAnwx4AaABAg,I  like  this  break  down  gives  me  a  better  idea  of  what  to  do  next  
EqzUcMzfV1w,UgxXAmuT3CF6Kv9aiOF4AaABAg,I  need  the  exact  same  video  for  Data  Analytics  Science  
EqzUcMzfV1w,Ugy-7r7AajO4bjZ6p2V4AaABAg,Thank  you  for  the  tools  Brads
EqzUcMzfV1w,UgwxVSUwqJnX1Ywxg7Z4AaABAg,Hey  Brad    can  you  do  a  video  about  web  mobile  development  with  the    Net  stack  Asp  net  core  
EqzUcMzfV1w,UgyPa3M7bYl8GWVPUoh4AaABAg,Much  love  and  appreciation  to  you    Sir  Brad        
EqzUcMzfV1w,UgwdQNkYqYYEwNwb26l4AaABAg,Thanks  for  this  awesome  guide        
EqzUcMzfV1w,UgwI21vGg6A2JWg4gzV4AaABAg,Should  i  learn  Backend  due  to  web  3        Or  should  i  learn  Blockchain  for  backend  
EqzUcMzfV1w,UgxKsRKOUE05h6j9DA94AaABAg,in  42  33  you  mean  React  Vue  Svelte  aps  render  on  the  client  side    right      and  NOT  the  server  side      hence  there  is  an  error  in  the  slide  
EqzUcMzfV1w,UgzYL5R_D2AgIAojpI94AaABAg,I  was  waiting  for  this    Thank  you  
EqzUcMzfV1w,UgwIVioEyC2ZkZ05Fw14AaABAg,Great  Summary  of  the  future    Thank  you
EqzUcMzfV1w,UgyLq-BYHWkgDhqpXYR4AaABAg,Great  tutorial  Got  a  better  learning  path
EqzUcMzfV1w,Ugx-tIYvFDuTHPhbISt4AaABAg,thank  you  so  much  my  man  really  helpful      
EqzUcMzfV1w,UgxOuA792mDNP9C3hPF4AaABAg,Whats  the  diff  between  using  vercel  or  any  paid  hosting    many  services  suggest  the  paid  hosting    What  is  your  thought  sir  
EqzUcMzfV1w,Ugzfqiny3guqA3Crwcx4AaABAg,Great  and  awesome  content  
EqzUcMzfV1w,UgxjjU8xfuGwNn8nGZ14AaABAg,The  video  is  awesome    Thanks  Brad  
EqzUcMzfV1w,UgxCT8n62_Eu7xeAANR4AaABAg,this  is  really  the  best  video  i  have  ever  seen  in  long  time    TYSM  lots  of  love  
EqzUcMzfV1w,UgxjaS8c1BPfPUa716h4AaABAg,great  one  loved  it
EqzUcMzfV1w,UgzDKUjqr2zOGUrUM6t4AaABAg,Great  stuff    I  just  couldn't  jump  off  till  the  end    Thanks
EqzUcMzfV1w,UgwIwMcJENr6YxQhXPJ4AaABAg,Have  you  written  the  eBook    If  so    where  can  I  get  the  eBook  
EqzUcMzfV1w,Ugw6dyiR3CPd0_9Q4494AaABAg,Thanks  for  the  good  content  dude  
EqzUcMzfV1w,UgyHOy8_CuuCHCRfBEx4AaABAg,I  am  learning  because  there  is  potential  for  freelancing      there  are  growing  job  opportunity  with  reasonable  pay      there  is  growth      you  can  learn  other  languages  and  ever  evolving  coding  space    just  from  what  i  see      since  i'm  new  I  can  say  this  is  certain  but  from  what  my  personal  researching  shows      even  if  free  lancing  doesn't  work  out      endless  amount  of  companies  hiring  in  this  space  world  wide    I  enjoy  more  the  back  end  programming  side      my  current  web  design  class  i  am  not  a  fan  of  im  not  good  at  actual  design  but  love  the  problem  solving  and  coding  on  the  back  end
EqzUcMzfV1w,Ugy4Eq_r29BBCPfmmJx4AaABAg,Dude  even  gives  access  to  his  slides    Gold
EqzUcMzfV1w,UgwZPxQfaKyGPD46ZON4AaABAg,Looking  foward  to  awesome  projects  and  tutorials  on  firebase
EqzUcMzfV1w,Ugw3-XFFhLCtJOkjKjN4AaABAg,Thanks    This  is  gold  
EqzUcMzfV1w,UgycvTb1G1Br7niU2U54AaABAg,great  work    thanks  for  share  
EqzUcMzfV1w,Ugz1J5K3BJ2I6lvDfJp4AaABAg,If  front  end  and  back  end  are  being  blurred    doesn't  that  mean  that  wages  will  go  down  because  people  are  over  performing  
EqzUcMzfV1w,UgyG5SZjYPI2vFPPfeZ4AaABAg,very  nice    thank  you      btw  is  that  discord  channel  still  available    can't  wait  to  join    but  that  link  is  not  working  anymore  
EqzUcMzfV1w,UgyVND6lh-liFar6LeV4AaABAg,It  feels  like  the  year  can  start  now
EqzUcMzfV1w,Ugxd-hSj_Mi1e89W0sh4AaABAg,Thank  you  for  a  wonderful  video
EqzUcMzfV1w,Ugy-FylcjrR0X6nS9bt4AaABAg,Thanks  for  the  video    Waiting  for  some  videos  on  web3
EqzUcMzfV1w,UgzFj9ZSHxV4BlebWQJ4AaABAg,Very  informative    Thanks
EqzUcMzfV1w,UgweNYX3MZiD83QydER4AaABAg,If  you  are  code  enthousiast  imho  the  easiest  starting  point  imho  is  Java  and  Angular    At  least  you  are  starting  with  decent  CI  tools  and  orthogonality    Web  apps  using  react  framworks  or  node  are  way  harder  to  maintain  and  have  imho  way  less  convincing  boilerplates  tho  it  is  less  formal  and  there  are  more    btw  very  crappy    clic  baits  tutorials  to  copy  paste  from              Now  about  Web3    imho  you  should  redo  the  slide  smart  contracts  what  allow  you  to  write  on  blockchains    And  it  is  the  data  written  in  the  blockchain  that  is  immutable  but  not  the  blockchain    Don't  worry    everybody  sucks  on  that  topic    And  a  smart  contract  is  basically  a  business  rule  or  a  group  of  business  rules    it  is  what  dictates  if  operations  writtings    on  a  blockchain  are  valid  or  not  basically      Also  nothing  on  progressive  web  apps    everybody  skip  that        
EqzUcMzfV1w,Ugyfg0U3Ui5EtPJZWad4AaABAg,So  many  things  to  learn    I  am  overwhelmed              
EqzUcMzfV1w,UgzqxIOQc8a2_2kVuFV4AaABAg,Love  the  long  format      
EqzUcMzfV1w,Ugz_4SN5RXU7kGpyvG94AaABAg,thanks  brad  for  this  great  video      
EqzUcMzfV1w,UgxJCGGHrTJGfzWaKUZ4AaABAg,What  if  code  doesn't  interest  you  but  you  have  to  do  it    
EqzUcMzfV1w,UgzmristeSd6Ug-HfyZ4AaABAg,Thank  you  so  much  for  this  video      
EqzUcMzfV1w,UgzGyKobOAKHVPXmeMZ4AaABAg,Most  of  this  I  ve  learned  from  your  videos
EqzUcMzfV1w,UgyrY3YG7lldho1CGwl4AaABAg,quite  elaborate  and  loads  of  eye  openers
EqzUcMzfV1w,UgxjabyIs0LBZa5UAnJ4AaABAg,Thanks  man  for  the  indepth  insite  
EqzUcMzfV1w,UgzxuLCxmNNf0NCkFCV4AaABAg,Can't  wait  to  watch    cheers  brad
EqzUcMzfV1w,UgyP9xGxJb3Bozbok-R4AaABAg,Nice  slides      This  video  looks  very  professional  
EqzUcMzfV1w,UgxaowMhVBlczSbGcKd4AaABAg,Styled  components  is  missing    it  is  popular  in  react  
EqzUcMzfV1w,UgwXNaXXec3BduCEJNp4AaABAg,Man  even  with  your  roadmaps  its  ridiculous  hard  to  het  a  job  unless  u  have  exp  or  a  degree
EqzUcMzfV1w,UgxxF5-XSWkRqb6MLXd4AaABAg,the  Yearly  thing  that  always  had  a  home  in  my  heart
EqzUcMzfV1w,Ugz0HJyJa85fThw7s4h4AaABAg,Awesome  vid    thanks  for  sharing    
EqzUcMzfV1w,UgwiOwObncrPmmsgBXF4AaABAg,I  watched  some  of  the  backend  section        Why  is  there  no  mention  of  Elixir  Phoenix    It's  so  so  underrated  smh
EqzUcMzfV1w,UgxpTvqr9cA_Xn74MId4AaABAg,Great  video  Brad    Thanks  again
EqzUcMzfV1w,Ugy2g8ZtHo9klK7X7rZ4AaABAg,Comment  first  before  watching        The  guide  I'm  waiting  for  every    It's  like  a  celebration  for  me  now    Thanks  
EqzUcMzfV1w,UgyfN6Xc5opS84Nuw994AaABAg,Thanks  for  putting  this  together
EqzUcMzfV1w,Ugx5xk0LtjJQtZYkdxV4AaABAg,Waiting  on  that  FastAPI  crash  course    hope  it'll  be  up  soon
EqzUcMzfV1w,UgxH5lMbNPfH-e1imu14AaABAg,Thank  u  so  much  my  teacher  Mr    Brad    one  question  guys  I  don't  know  why  is  almost  10  months  I  can't  even  make  a  small  project  I  fell  I  know  HTML  and  CSS  and  javascript  I  have  a  lot  of  top  courses  on  Udemy  I  watch  a  lot  of  youtube  video  but  what  is  a  problem  with  me  guys  I  don't  know  I  been  detected  by  tutorial  or  what  so  don't  want  to  learn  to  get  a  job  but  I  want  to  learn  to  make  a  nice  portfolio  and  one  website  so  what  can  I  do  I  follow  the  teacher  I  do  many  projects  with  the  teacher  but  if  I  want  to  do  by  my  self  it  looks  like  I  don't  know  anything  so  I  think  javascript  will  kill  me  one  day  anyway
EqzUcMzfV1w,Ugw_67XBSxVr8GCDQ-x4AaABAg,I  m  a  complete  beginner  and  I  m  looking  to  learn  web  development  from  scratch    Can  you  guide  me  please      Where  can  i  find  free  courses  and  stuff  
EqzUcMzfV1w,UgwJqhBVg24POVgcHel4AaABAg,Thanks  for  sharing  in  detail  
EqzUcMzfV1w,Ugw4Lwr7D2RqUjpSqYd4AaABAg,I  love  the  fact  that  you  love  Django  and  you  also  put  Django  logo  in  thumbnail    I  love  Django  very  much  
EqzUcMzfV1w,Ugxmt-TCwUSh0huGT6Z4AaABAg,Feeling  i  learned  all  software  engineering  here
EqzUcMzfV1w,Ugx87j3trZrQ9zXpeIx4AaABAg,Which  Server  Side  Framework  should  I  start  with  Django  or  Laravel  
EqzUcMzfV1w,UgztMMqJsZAIxH5Wbbx4AaABAg,i'm  only  6  and  a  half  minutes  in  so  far    but  i  hope  you  talk  about  how  to  develop  with  windows  linux  subsystem      i  can  install  the  linux  subsystem  and  open  it's  terminal  and  probably  start  installing  things  via  command  line    but  then  how  can  i  connect  to  it  in  more  ways  with  the  parent  windows  OS      for  example  how  to  connect  to  it  with  FTP  and  SQL  like  with  Navicat  and  then  finally  what  needs  to  be  typed  in  browser  address  bar  to  run  the  app  site  being  developed      all  this  is  obvious  if  the  linux  server  is  it's  own  computer  in  a  server  room  or  data  center    but  how  is  it  all  done  as  a  subsystem  of  windows    if  you  don't  say  details  about  that  process  in  this  video    maybe  you  can  make  a  separate  video  about  it  
EqzUcMzfV1w,Ugx9aPWI1k4zS9Z2Nwl4AaABAg,sir  please  make  a  1  video  guide  bootstrap  container  container  fluid  row  and  column  with  custom  css3  flex  box  not  use  bootstrap
EqzUcMzfV1w,Ugw4ibaEkVNXmOZxPZd4AaABAg,NOW  the  year  can  start    tnks    Brad  
EqzUcMzfV1w,UgzSxPSfnFLk3tDz8Ih4AaABAg,Classic  Brad  reminding  us  he's  not  being  sponsored  by  Namecheap  again
EqzUcMzfV1w,UgxcabimLbp0RSspvL14AaABAg,Another  with    The  great  brad    thank  you
EqzUcMzfV1w,UgwAe0Eq9oya66wRQnR4AaABAg,Finally  waited  for  this      Thanks
EqzUcMzfV1w,UgzPe7uPZMMYlpU28aR4AaABAg,I  thought  you  were  skipping  out  on  these    I  m  glad  you  didn  t
EqzUcMzfV1w,UgwkdGZTSLylhlR_bqh4AaABAg,Been  Waiting  for  this    Thanks  a  lot
EqzUcMzfV1w,Ugyh92CHgjkEtgk0X0B4AaABAg,Can  you  add  a  udemy  course  for  angular    similer  to  react  front  to  back
EqzUcMzfV1w,UgwGROww_El9ZWZzb6p4AaABAg,Excellent  video    Thank  U
EqzUcMzfV1w,UgyIH-4S0Go8lmrJ6mN4AaABAg,I've  actually  been  waiting  for  this          Thanks  Brad
EqzUcMzfV1w,Ugxqs6ZHiCxsTwGwwC14AaABAg,this  is  one  of  the  best  videos  I  have  just  watched  today        thanks  for  sharing          
EqzUcMzfV1w,UgwPJ5fNAm-RxZkAWLp4AaABAg,Nice  content    thanks
EqzUcMzfV1w,Ugyov_6GaAFemhYhstV4AaABAg,Finally    finally    the  guide  is  back
EqzUcMzfV1w,UgyfQ01TD-9F50crO4J4AaABAg,its  really  cool  design  in  your  slides  
EqzUcMzfV1w,UgyWJRsoKa_TLFzd3xZ4AaABAg,For  science  and  statistics  heavy  sites    Python  and  R  are  widely  used    but  one  more  language  for  back  end  to  consider  is  Julia    Depending  on  the  job    it  can  run  circles  around  Python    No    GIL    bottlenecking  activity      Newer    so  not  the  huge  ecosystem  of  tools    libraries    etc  but  it  has  come  a  long  way    has  the  means  to  serve  http  
EqzUcMzfV1w,UgxmJDllqTQ5KVOEHj94AaABAg,Oh  awesome    I  wasn  t  expecting  this  
EqzUcMzfV1w,UgysA9VaR-AaYRPU4y54AaABAg,Can  you  make  the  app  development  guide  for  2022  
EqzUcMzfV1w,UgwRXPsdMOCX3cR8Cvp4AaABAg,Such  Amazing  Content  
EqzUcMzfV1w,Ugw4oN3kYwBIa6CNw6t4AaABAg,Off  topic    but  what  slideshow  app  did  you  use  
EqzUcMzfV1w,UgxnnkxwQO8pXexid4F4AaABAg,Most  awaited    Thanks  Brad    
EqzUcMzfV1w,UgycB1B03eDT3xs8j0V4AaABAg,Fortunately    Wed3    specifically  blockchain  with  smart  contracts  outside  of  cryptocurrency  and  other  financial  use  cases  
EqzUcMzfV1w,UgzpKd9vQ5dJL-WGKKt4AaABAg,Thanks      can  you  give  a  student  who  study  in  field  of  computer  sicience    
EqzUcMzfV1w,UgwM_8jiS6ugfnIrd4t4AaABAg,thanks  i  really  needed  this
EqzUcMzfV1w,UgyrBuiWoh3j0EDY3pN4AaABAg,Sweet  vid    You're  the  man  
EqzUcMzfV1w,UgwvKAMFAg-ynqnXy4h4AaABAg,Tailwind  is  inline  CSS  with  extra  steps
EqzUcMzfV1w,UgwlX2P8nrCFbmAjln94AaABAg,This  will  be  the  year  I  get  a  job  in  web  development
EqzUcMzfV1w,UgyN4H-xLoG7zql1HvR4AaABAg,Thanks  for  the  great  video  
EqzUcMzfV1w,UgyTiID7U7kWumV3T794AaABAg,Thank  you  for  adding  to  my  insight
EqzUcMzfV1w,UgzjYucgVS0EaA1sWKV4AaABAg,Traversy  media  is  the  best  Do  a  complete  pwa  tutorial  
EqzUcMzfV1w,UgyfhjFc3kT7K6-0zzB4AaABAg,is  bootstrap  worth  learning  
EqzUcMzfV1w,UgzI4U6BpBIkN6fC4NJ4AaABAg,I  want  a  new  crash  course  on  python  please          
EqzUcMzfV1w,Ugya8ppF1ufpmxmnH994AaABAg,You  should  do  a  tutorial  on  how  to  make  coding  tutorials
EqzUcMzfV1w,UgxuAogIMjZB2AYyVcd4AaABAg,Much  appreciated    
EqzUcMzfV1w,UgzzGyL6-8_zDWa-Aud4AaABAg,First        a  awesome    guide              BUT              I'm  missing  Microsoft  technologies  as    NET  core      Blazor        Razor      EF    Entity    Framework        even  by  name                        mobile  Jetpack  Compose  with  Kotlin  or  Java      
EqzUcMzfV1w,UgwXFhT7TU8WDjniflB4AaABAg,is  typescript  important  to  learn  for  AngularJs        
EqzUcMzfV1w,UgzpoqbVxNlFjruf0Ax4AaABAg,Thank  you  so  much  
EqzUcMzfV1w,UgzRaTmjcoiSJEdSfBt4AaABAg,This  is  so  overwhelming    I  dont  even  know  where  to  start    How  much  time  before  first  job    6  12months      
EqzUcMzfV1w,UgwkxWCFOxTO2fHuFqV4AaABAg,Very  informative  mostly  want  add  to  my  sites
EqzUcMzfV1w,UgxvDKBgqlzQjLe6Iwh4AaABAg,I  began  Web  Dev  as  a  hobby    for  lack  of  a  better  word    I  was  interested  in  how  Programming  languages  worked    so  I  taught  myself  Python    circa  2014      As  I  looked  for  Projects  to  do    I  kept  hearing    Django      So    I  learned  django  and  never  looked  back    I  moved  onto  Javascript  Angular  2      then  onto  React    NextJS    I'd  like  to  Freelance    and  actually  make  some  money  as  a  regular  job  at  some  point  
EqzUcMzfV1w,UgzOoMynaTdQtlth_Ld4AaABAg,Is  it  just  me    or  did  this  video  get  really  long  now    Was  looking  for  it  the  other  day  
EqzUcMzfV1w,Ugy8-qfnqUkOChG8pPp4AaABAg,Awesome    Thanks
EqzUcMzfV1w,UgzcUx7RpsLITRp4iN14AaABAg,brad  any  plans  on  node  js  2022  version  like  react  course
EqzUcMzfV1w,Ugzmv0LlVm_wjyKifjB4AaABAg,Thank  you  so  much  
EqzUcMzfV1w,Ugwwl8EqnFe5ZVxEY5V4AaABAg,Loved  it  
EqzUcMzfV1w,UgwDuwWQuJlz9QGFbU54AaABAg,Thanks  for  the  guide
EqzUcMzfV1w,UgxiMtNou3bmjNeMnWt4AaABAg,Simply  awesome
